Number of Weibos	China-based Domains PMI	US-based Domains PMI	Russian-based Domains PMI	Ukrainian-based Domains PMI	Weibo Cluster Summary
36	-0.1740346352916475	-0.234140773161871	0.0745643412548975	-0.0209039694122857	Russia and Ukraine set third round of talks for March 7 in Belarus.
36	-0.0768272412225627	-0.1940142510740232	0.0686020439484391	-0.0403284793514457	Russian President Putin orders aid for Ukrainian refugees entering Russia.
36	-0.0363302255773684	-0.0462215546450925	0.0508332130749741	-0.1073978513875133	Russia and Ukraine continue video talks as US biological military project details exposed.
35	-0.1156598871874794	-0.1457663626207881	0.0030055246916519	0.0441016666406248	Russian military destroys two Ukrainian tanks and kills five soldiers.
35	-0.0686565439262856	-0.1327364858066643	-0.0067193404138694	0.0389150488095858	US economy benefits from Ukraine crisis, a predictable outcome.
35	-0.0743737712447631	-0.0688316645135137	-0.0210545787996228	0.0354254396620476	Ukraine's Zelensky discusses conflict with Biden, receives US aid pledge.
35	-0.0063542517332522	-0.1387743189554965	0.0202840861565965	0.0105249710333246	Ukraine denies negotiations with Russia will take place in Belovezhskaya Forest.
35	-0.1653829047563505	-0.1577936018529975	0.04552403395446	0.003053717365862	Ukraine considers breaking diplomatic ties with Russia amid escalating tensions.
35	0.0374255476314047	-0.0998764543826835	0.0314834405801292	-0.0360198944630021	Two elderly men in Shanghai fight over Russia and Ukraine support.
35	-0.0961495422713742	-0.1139736643362659	0.0618054596471994	-0.036817657930728	Russia faces severe financial sanctions, including SWIFT ban and asset freeze.
35	-0.0833340747141422	-0.1699636595507762	0.0732024195999823	-0.0608476213193188	French President Macron emphasizes respecting Russia and its people's dignity.
35	-0.0018607654942382	-0.0899694921879301	0.0551005908461576	-0.0759999649960361	Russian President Putin claims Ukraine developed bio-weapon components under US support.
34	-0.0454523801714756	-0.0730995467566764	-0.0473556240582516	0.0457132600283372	Ukraine accuses Russia of missile strikes on a Japanese cargo ship.
34	-0.0380300082514874	-0.0974886153248718	-0.0232837959713142	0.0415658415150021	Ukrainian woman reportedly uses pickled cucumbers to shoot down Russian drone.
34	-0.0599533456475292	-0.0597882995858408	-0.0197935488493993	0.0307145577827489	Russia's military in Ukraine to enter a silent state with humanitarian corridors.
34	-0.1086080019639304	-0.0414384638015075	0.0035292145680839	0.0118304679422641	Ukrainian soldiers anxiously await potential Russian invasion overnight.
34	-0.1446511041229865	-0.0961865877052423	0.0314189205113206	0.0062629938429818	Ukraine denies shelling separatist positions in eastern Ukraine.
34	-0.0506201372516166	-0.1766904043564965	0.039407859061352	0.0038317454766456	Ukraine's advisor suggests a peace treaty may take days to a week to finalize.
34	0.0030164706771135	-0.1384005625279042	0.0243347529650481	0.0036099531480191	Hungary refuses to allow or provide weapons to Ukraine, prioritizing national security.
34	-0.2432294126388472	-0.0127104773110543	-0.0024065772964406	-0.0003259686661098	Ukrainian children's resilience in war-torn country amidst Russian conflict.
34	-0.057894402953271	-0.1787589318132669	0.043507305256779	-0.0021272349498609	Ukrainian President Zelensky claims all major cities are under Russian blockade.
34	-0.0704873969819648	0.0094375006990317	-0.0297584461297373	-0.0161778111861764	A French journalist's 2015 documentary reveals Ukrainian military's atrocities against civilians in Donetsk.
34	-0.1045801162615084	-0.1216755776847517	0.0544093985927993	-0.0258820988855047	106 Chinese students safely enter Poland from Ukraine via diplomatic efforts.
34	0.1127297780051802	-0.1176876661397376	0.0045680633111367	-0.0447641394779853	China's easing of Russian trade restrictions sparks criticism from Australian PM Morrison.
34	-0.1695699197520823	-0.1443764721856309	0.0779280447437994	-0.071720860075035	Russia's strategic enemies will no longer need intercontinental missiles after conflict.
33	-0.1022262312965111	-0.1984246054292942	-0.0883862592853903	0.0771335112872434	Websites debunk false claims about Ukraine, confirming official military involvement.
33	-0.2140051377798477	-0.1022890818484733	-0.0483940582091017	0.0650564138260059	Ukraine and Russia engage in intense battles and artillery exchanges nearby Kyiv.
33	-0.2364330336277949	-0.0618340376941322	-0.0057099681134989	0.0319353485114088	"""Russia-Ukraine conflict sparks debate on national loyalty, global responsibility, and peace."""
33	-0.1901598410466073	-0.1487587956224144	0.0283576239576697	0.0252535883972643	Russian President Putin plans to recognize Ukraine's separatist regions as independent republics.
33	0.0084779821916955	-0.159853803957321	0.0078508160050585	0.0215886535692293	Ukrainian President Zelensky unable to attend EU meeting due to unknown reason.
33	-0.1932914746463135	-0.1595053641227624	0.0366051589953954	0.0197424868782553	Russian Ka-52 attack helicopters destroy Ukrainian military equipment and vehicles.
33	-0.0507670624373366	-0.1457781491148479	0.0340914233038012	0.0061596343831791	Russia begins evacuating citizens from Europe amid escalating Ukraine tensions.
33	-0.1066983007241585	-0.0313642580278628	0.0020703500978647	0.0030552330377349	Over 1 million Ukrainians flee to neighboring countries in 7 days.
33	-0.1149065476968594	-0.1606264141376338	0.0464202776497085	0.0012539843513152	Russian Foreign Minister Lavrov warns Ukraine-bound arms shipments are targets.
33	-0.0330515608437891	-0.0446081486803299	0.0106428987983263	-0.0125257575898627	US warns of escalating war with Russia if military intervention occurs.
33	-0.1111674033704087	-0.0566760407205553	0.0331355699255826	-0.0169748010348268	Russian President Putin reports progress in talks with Ukraine.
33	0.0120090068778889	-0.0810136314174872	0.0229420194195654	-0.0226260533716258	US imposes severe economic sanctions on Russia over Ukraine invasion.
33	-0.1982067590018055	-0.165977428238088	0.0700059456802465	-0.026092203655755	Up to 700,000 Ukrainians flee to Russia amid ongoing conflict.
33	-0.1202454724860438	-0.0078992236538481	0.0081207670560311	-0.0269889368264271	The US deploys 3000 troops to Poland amid tensions with Russia over Ukraine.
33	0.0856227642467098	-0.0703552368318912	0.0229699051114175	-0.0818070791408668	US imposes ban on Russian oil imports in response to Ukraine invasion.
32	-0.1383958843673102	-0.1838777411580644	-0.0541242239527722	0.0748379100822512	Ukrainian parliament members claim President Zelensky is hiding in US embassy in Poland.
32	-0.1379623009517908	-0.0987512696177943	-0.0214899726118836	0.0473859105639748	Critics express disappointment and frustration over NATO's lack of direct involvement.
32	-0.226476025393492	-0.0934533584451646	-0.0128374329507062	0.0456595227171193	A Ukrainian woman recounts being saved by two Russian soldiers.
32	-0.0434033781973203	-0.0570867108067807	-0.0261193058152463	0.0323805995483358	Ukraine declares national emergency amid escalating Russia tensions.
32	-0.1447584099454564	-0.1569569712708315	0.0269593774819681	0.0301334339629756	Russian military officials continue to die in Ukraine conflict operations.
32	-0.0631934331740917	-0.1276492576756491	0.0149324337752007	0.0218456722385168	Russia refuses to back down in talks, Ukraine allows civilians to carry weapons.
32	-0.2308075783189372	-0.2837309175604479	0.0442089787098141	0.0139681872919481	Russia proposes six conditions, five to be written into Ukraine's constitution.
32	-0.1048727018743086	0.0001189166249447	-0.0157365739727013	-0.0123985065468197	Ukrainian surrogate mothers must return to war zone to deliver babies.
32	0.0848366976070978	-0.0685243632181295	-0.0224285553088641	-0.0144318807397732	Poland asks US for used fighter jets with similar combat capabilities.
32	-0.042177490580476	-0.0720193721481645	0.0296005785039543	-0.0151007413441728	Former Japanese PM Abe claims Putin's actions are defensive, not expansionist.
32	0.0878941693246145	-0.0517219091163679	-0.0324606397936394	-0.019257887916612	Germany significantly increases military spending amid Russia-Ukraine conflict escalation.
32	0.0591610134347376	-0.0337589276844584	-0.0225979795279775	-0.0237221085999794	Russian billionaire Abramovich plans to donate Chelsea sale proceeds to Ukraine war victims.
32	-0.1203831593322248	-0.0443868792209216	0.0327294548593841	-0.025386652596227	Over 360,000 Ukrainian refugees flood into neighboring countries amid ongoing Russia-Ukraine conflict.
32	-0.1348453009931829	-0.0644389932661079	0.0615778689507632	-0.0679773863894717	"A high-profile Canadian sniper, known as ""Wali,"" has joined the fight in Ukraine."
32	-0.0557874813247899	0.0513629572763797	-0.045375403173452	-0.0905280097542867	Chinese students in Ukraine face harassment and xenophobia.
32	-0.0998613820151318	-0.0271363302071114	0.0549868823014038	-0.1149525393378086	US planned to set up a biolab in Ukraine as early as 2005.
31	-0.2801736243763634	-0.2866562078984737	-0.004536419203797	0.0713878587337913	Ukrainian President Zelensky orders nationwide mobilization for 90 days.
31	-0.2396666806955151	-0.2148870616722969	-0.0249572681912086	0.0657157415502005	Russian forces seize Ukrainian secret documents, sparking controversy online.
31	-0.1609745806602434	-0.1174708760675472	-0.0133973105735777	0.0504926981097201	French President Macron warns of prolonged Ukraine war, sparking controversy.
31	-0.0471112454271745	-0.1596670867289205	-0.0106968847635556	0.0473419711578965	Ukrainian delegation arrives in Turkey for new round of Russia-Ukraine talks.
31	-0.1377938742492852	-0.1926128215311838	0.0141848777145508	0.0422001471639465	Ukraine recalls ambassador to Moscow amid escalating tensions with Russia.
31	-0.1395858746786689	-0.0837953256327795	0.0046045650543301	0.0287326416379851	Ukraine proposes UN veto power removal, Russia vetoes it again.
31	-0.1873618440764707	-0.071398253955333	0.0054628455623296	0.0258083802197102	Russia claims to have withdrawn troops from Ukraine border, contradicting US warnings.
31	-0.049137136200944	-0.0917061145986435	0.0088632020390643	0.0189267815242048	Ukraine's fate is sealed as Russia gains control and independence.
31	-0.0550269607181654	-0.0427426017359357	-0.0081575806447622	0.0133406373407433	Tensions between Russia and Ukraine escalate as US warns of potential global war.
31	-0.0911608520969338	-0.0559424680459451	0.0143467133762108	0.0038386001316333	Ukraine raises over $63 million in cryptocurrencies to fund military efforts.
31	-0.0839584830488133	-0.0247224771011372	-0.0034840216993098	0.0035676998560577	Ukrainian President Zelensky confirms French arms shipment to Ukraine.
31	-0.0279500219122367	-0.1021426754669887	0.0287926136207016	-0.0038441034771266	Chinese netizens express mixed views on Ukraine, Russia, and US involvement.
31	0.0059984760848408	0.0040835663954113	-0.0218522671489748	-0.0218522671489748	Russia-Ukraine tensions drive US stock market decline for second week.
31	0.086118418913703	-0.0345424364541028	-0.0345424364541028	-0.0345424364541028	South Korea provides military aid to Ukraine in support of international efforts.
31	-0.1585102202212762	0.0223965831787981	-0.0122969331248521	-0.0412760804676339	Ukraine's President Zelensky is a Jewish leader backed by US interests.
30	-0.146674230875095	-0.1632405330923923	-0.0796309859815098	0.0761461268178688	Ukrainian forces shift from defense to counterattack against Russian forces.
30	-0.131827418235899	-0.1976166637051934	-0.013816822797369	0.0591088762864458	Ukraine's economy suffers over $5 trillion in direct losses due to the war.
30	0.0001398456810387	-0.1532651257456734	-0.075031522820861	0.0568082931469699	Analysts warn of high possibility of Russia's full-scale invasion of Ukraine.
30	-0.2105540122202303	-0.1717226870921209	-0.0075148730981727	0.0557498711436241	Ukrainian President Zelensky's approval rating surges to 90% amidst support.
30	-0.1166961882941085	-0.1184573812873896	-0.0172008365055398	0.048031232677392	EU officials downplay Ukraine's EU membership prospects due to Russia's influence.
30	-0.3343994977787207	-0.288937870781719	0.0301019680154998	0.0460805400794685	Russian defense ministry claims to have disabled 3687 Ukrainian military infrastructure.
30	-0.1415047513988528	-0.0928762962666838	0.016213004115439	0.0208716972468544	Ukraine claims sinking of its own naval flagship, contradicting Russia.
30	-0.0623339851245163	-0.1496890385925114	0.0264201762098275	0.0181975574414794	Ukraine's President Zelensky proposes four negotiation locations with Russia.
30	-0.0487878006735552	-0.1819221818683971	0.0383151869909692	0.0105803180961318	Russia banned from World Cup playoffs, Ukraine's match postponed indefinitely.
30	-0.0351875692542801	-0.1015703028038238	0.019463097800576	0.0086983193735258	Ukraine factory shutdown may impact 10-15% of European car production.
30	-0.1240104722468041	-0.156240863700997	0.040225934371653	0.0075260048686887	Hungary bans weapons and troops transit to Ukraine through its territory.
30	-0.0029683815962505	-0.0420809343115481	-0.017831079617761	0.0044196390815941	US White House uses TikTok influencers to promote its stance on Russia-Ukraine conflict.
30	0.0455459587200615	-0.0521685133145817	-0.0146428196500764	-0.0078737868440981	Russia's Ukraine invasion draws parallels to China's past conflicts with Vietnam.
30	-0.1152511566303248	-0.1170152308289258	0.0454521686390633	-0.0128514161931993	Russia accuses Ukraine of delaying peace talks at US request.
30	-0.0699308870679902	-0.0189745427991155	0.0027934005556483	-0.0151001318394903	Ukraine's Zelensky suggests Jerusalem as a neutral location for Russia-Ukraine talks.
30	-0.0886545547990245	-0.0558794231458958	0.033901451780618	-0.0215465588253173	Ukrainian President Zelensky urges increased US sanctions against Russia.
30	-0.0923108365541295	-0.0692515306789534	0.0397476690589947	-0.0233506530557771	Japanese people vandalize Ukrainian-owned Russian food store in Tokyo.
30	-0.1392648200467099	0.0095610355393228	-0.0086206873483451	-0.0239391760290082	Turkish football player refuses to wear Ukraine-supporting t-shirt citing regional imbalance.
30	0.0556687370467293	-0.1308638547787574	0.042879825233904	-0.0534666062241428	US imposes severe economic sanctions on Russia over Ukraine conflict.
29	-0.2372963302354837	-0.2799980317582632	-0.2104435970703932	0.1035657657342246	Ukrainian President Zelensky delivers nationwide speech amid ongoing conflict.
29	-0.1500919267876501	-0.1751066304073893	-0.0254929996346258	0.0646328298509962	IMF approves 140 billion dollar aid package for Ukraine amid Russian invasion.
29	-0.0626750270878717	-0.1485612688600231	-0.024595022180923	0.0570719866791087	Russia-Ukraine conflict sparks Europe's worst refugee crisis since WWII.
29	-0.2021873481221186	-0.0738045466316841	-0.0348465915406612	0.0520276717908576	Ukraine uses facial recognition to send images of Russian dead to their families.
29	0.0052855295079682	-0.0891511746069606	-0.0371168112575324	0.0379682470812549	Ukrainian civilians line up to donate blood for injured soldiers.
29	-0.0705362485168026	-0.1737937656846825	0.0030981953567889	0.0370387402620507	The Eiffel Tower's lighting is a romantic gesture in support of Ukraine.
29	-0.0884056556784012	-0.1774431829352465	0.012473484268848	0.0330682810153834	China welcomes the first batch of Chinese citizens returning home from Ukraine.
29	-0.2575698608322809	-0.0130008070341257	-0.0197360306043367	0.0129600740432684	Ukrainian ex-president Poroshenko's live interview was marred by a embarrassing moment.
29	-0.1038178814984799	-0.1259857919323607	0.0500078860972348	-0.0146623720508921	Ukraine's Zelensky feels Western nations prioritize economic growth over Russia sanctions.
29	0.1365080956384153	-0.1077111900673593	-0.0188296448607587	-0.0419752767280122	Switzerland abandons neutrality, joins EU sanctions against Russia, freezes assets.
29	0.0900344062074112	-0.0338008443790517	0.0012735595694257	-0.0882221728410244	US maintains focus on China despite ongoing Russia-Ukraine conflict tensions.
29	0.2004492752909221	-0.1756515047950967	-0.0010971986100607	-0.1357714459638035	US warns chip industry to diversify supply chains due to Russian disruptions.
28	-0.2205604877933889	-0.1687253636205313	-0.1555583947444496	0.0883307557167252	Russian military enters Ukraine, sparking intense conflict and civilian casualties.
28	-0.1032348864062277	-0.1357614033542869	-0.0373223651293171	0.0609741322368285	Ukrainian Foreign Minister claims Ukrainian military power rivals the US.
28	-0.1260167068339576	-0.0351613605164072	-0.0862623128769868	0.0502152505814875	Russia's invasion of Ukraine remains a tense and complex international issue.
28	-0.165899704232022	-0.177222356528426	0.0036263997929193	0.0484393818373494	Reports emerge of Belarusians detained and beaten on Ukrainian soil.
28	-0.2011067359372844	-0.1307810566366454	0.0143659967805159	0.0367580503825377	Russian and Ukrainian leaders discuss potential peace deal terms, including neutrality, NATO membership, and security guarantees.
28	0.022723452269101	-0.1420378391631714	-0.0025917070986705	0.0238445225126831	Ukraine's foreign minister discusses aid and sanctions with US Secretary of State.
28	0.0122990123268856	-0.08775891804076	-0.0147954519370105	0.0202396654074094	The US and NATO escalate military aid to Ukraine against Russia's aggression.
28	-0.0948304746586246	-0.1638908714094007	0.028080035984953	0.0190291845506236	Ukrainian President Zelensky confirms he remains in Kyiv despite ongoing conflict.
28	-0.0179711216760978	-0.1318857247972266	0.0134650805382778	0.0173460305011891	Britain's willingness to accept Ukrainian refugees sparks mixed public reactions.
28	-0.1669849536531058	-0.0195124613379576	-0.0174452509763954	0.0161574309924326	Ukraine's Zelensky urges Western nations to provide planes and set no-fly zones.
28	-0.0448785586387492	-0.0911713636813108	0.0100820963187124	0.0154177025493749	US supplies Ukraine with missiles amid fears of impending war and depleting ammunition.
28	-0.0597556024423	-0.0493872817993326	0.005012214554269	0.0081248396577803	Russian President Putin claims Ukraine is an inseparable part of Russian history.
28	0.0466984902605584	-0.1164103161154599	0.0055033357273943	0.001019767006078	Russian Security Chief confirms capture of a Ukrainian soldier by Russian forces.
28	-0.0717518688019884	-0.1048147724710939	0.0366957234051087	-0.0047721322846511	NATO Secretary General vows to prevent Ukraine conflict from spreading.
28	-0.0905052942005767	-0.0622621768850255	0.033489452948686	-0.0180576990449386	British special forces train Ukrainian troops in Kiev, marking first UK involvement.
28	-0.1163007042946542	-0.0292761368299392	0.0214552638103018	-0.0195735355064181	Fourteen French soldiers suspected of fighting in Ukraine arrested in Paris.
28	-0.1764832287559687	-0.1178987422684132	0.0579272656581454	-0.0224633426921074	Ukrainian military claims a kindergarten was hit by artillery fire, disputed by separatists.
28	-0.1455999866517306	0.0355096218327688	-0.0391965490740729	-0.0335669923329359	Chinese actress Carina Lau faces backlash for supporting Ukraine.
28	-0.1674874559936333	-0.1836496942650076	0.0686938091245235	-0.0410122636592616	First batch of Ukrainian refugees arrives in Russia's Rostov region.
28	0.1068842804441258	-0.1259486977519463	0.0225380492850326	-0.0636014549450909	Russia views NATO expansion as a threat to regional security and stability.
28	0.1075067145942867	-0.0062512771672395	-0.0570856994959634	-0.0682063492768933	Ukrainian foreign minister apologizes for border discrimination against international students.
28	0.140173789761748	-0.0828107792007736	-0.0123970058473661	-0.0779501669179072	The US is exploring a ban on Russian oil imports with European allies over Ukraine.
28	0.1722830244905082	-0.0763968501099458	-0.0448382273056726	-0.0906426988249017	Russian-Ukrainian conflict may increase global chip prices and disrupt automotive industry.
28	0.1741822214081302	-0.13494072358737	-0.0466520925995677	-0.0958085860569106	China and Russia oppose US development of biological weapons in Ukraine.
27	0.0151478690077523	-0.07754939806237	-0.0215820591772875	0.0238987296577753	China's embassy in Ukraine prioritizes safe return of Chinese citizens.
27	-0.1710302807211704	-0.155692734600406	0.0379870510166288	0.021639461284356	Russia's advanced Su-35 fighter jets are involved in Ukraine conflict, showing strength.
27	-0.1266702081976352	-0.0811671762885031	0.0149893505208505	0.0179515739779984	Ukrainian President Zelensky denies fleeing Kyiv, remains in office defiantly.
27	-0.0481143988646592	-0.1048695611203764	0.0324207259702773	-0.0032950246242503	"""North Atlantic Treaty Organization denies plans to send troops to Ukraine."""
27	-0.052795848122606	-0.1156282245109528	0.0393581469527377	-0.0080094930091751	"Ukraine targets Azov Battalion HQ with ""Point-U"" missile, citing defiance."
27	0.0155431728521073	-0.0678658453990693	0.0131114919445126	-0.0114695455953773	Hungary's economy relies heavily on Russian energy, opposing expanded sanctions.
27	0.0680138795060893	-0.1616407382269181	0.0390743203877355	-0.0495538376797668	Ukraine bans all fertilizer exports to maintain domestic market balance.
27	-0.0031217037403906	-0.0629361148773144	0.0421150872554112	-0.0612965617705896	Ukraine had 16 US-cooperated biological labs by 2019, sparking controversy.
27	0.0253156367303906	0.0214846222386269	-0.0298301273205883	-0.0692429635775326	Western media exhibit double standards in comparing Ukrainian refugees to Middle Eastern migrants.
27	0.1027228581949483	-0.0510274222671846	0.014028733085373	-0.1241119188314395	China criticizes US for allegedly possessing chemical weapons and violating treaties.
27	-0.1082657768085578	-0.3184153079278283	0.1309328210395543	-0.2720338599134904	"Russian President Putin states Ukraine invasion aims to save Donbas from ""genocide""."
26	-0.1276221814218997	-0.2323964414340365	-0.0895732524976627	0.0962228262996558	China's embassy in Ukraine offers remote passport services due to safety concerns.
26	-0.0277618724304397	-0.1066094090347363	-0.041166846084904	0.0495514370917823	Ukrainian President Zelensky to address Japanese parliament via video speech.
26	-0.1989023060301054	-0.0708608667597911	-0.025054132545093	0.0459108272354726	"Russian soldier refuses to confess ""glory belongs to Ukraine"" in Ukrainian hospital."
26	-0.0449216506094466	-0.0761412957724974	-0.0383161778816931	0.0442827219301672	Russia's Black Sea flagship sank after being hit by Ukrainian missiles reportedly.
26	-0.1533065049030906	-0.0652880824419738	-0.0103675108042077	0.0339427073202477	Russia's Ukraine invasion exposed Putin's resolve, but also Russian military weaknesses.
26	-0.0631488597907975	-0.1073978513875133	0.0023258758900916	0.0297685514797242	Russia's invasion of Ukraine sparks mass exodus of Ukraine's top 96 billionaires.
26	-0.2342715727879957	-0.1395631320787485	0.0329067951713564	0.0233128042824073	Ukrainian President Zelensky visits wounded soldiers, awards them national honors.
26	-0.1991130235854728	-0.1228522111270381	0.0352621710309814	0.0165630842324433	Ukrainian actress Iryna Tsvila, mother of 5, dies in combat fighting Russian forces.
26	-0.1143980470598817	-0.0558716947930167	0.0139920708452066	0.0079517880344711	Ukrainian TB-2 drones attack Russian military vehicles and installations.
26	-0.0188752786956024	-0.1212030499922489	0.0242794717489341	0.0052082511283409	Russian defense ministry claims to have largely disabled Ukraine's air force capabilities.
26	-0.0448565742052325	-0.1081879002302741	0.03767618912442	-0.0102543348290779	Russian officials accuse Ukraine of launching low-altitude attacks on oil facilities.
26	0.1196597875046586	-0.1363691710742754	0.00319623909864	-0.0432559717975345	Russia-Ukraine conflict continues, causing global crisis and instability persisting.
26	-0.0376950737077775	-0.1261356000753058	0.0610929160187829	-0.0444069598667436	International football bans Russia teams due to Ukraine invasion indefinitely.
26	-0.0525692543379277	-0.060193226127894	0.0424789250873369	-0.0453295505249306	China-backed AIIB suspends projects with Russia and Belarus due to Ukraine conflict.
26	0.1936844765509551	-0.1684497158747099	-0.1302457209026747	-0.0815140437613716	Ukrainian Red Cross thanks China for emergency aid and supplies.
26	0.0159960105164735	-0.1087917972209787	0.0617589704052506	-0.0882616101265702	Apple halts sales in Russia in response to Ukraine invasion attacks.
25	-0.1686427963644131	-0.2258433070282106	-0.030991613076887	0.0630602571534828	White Russia's possible actions against Ukraine remain uncertain and complex.
25	-0.1913553814223475	-0.0416117402275625	-0.0685278932023637	0.0532429676172703	Russian forces have entered the Ukrainian city of Vozhvelychi, approximately 35km from Kyiv.
25	-0.0572330192892362	-0.1220989427428329	-0.040985757483735	0.0516580080030827	Ukraine evacuates citizens successfully, sparking humorous misinterpretation of the news.
25	-0.2103216605274256	-0.1172743531109415	4.748519093843052e-05	0.0448835119529392	Ukrainian President Zelensky signs law to increase military by 1 million in 3 years.
25	-0.0190327967537319	-0.0840610942151772	-0.0195895003578803	0.0328055174204568	Dozens of Koreans inquired about fighting in Ukraine, face punishment.
25	-0.0731661592064396	-0.105679060374684	0.0032913472585479	0.0306254807358737	Ukraine's cyber resistance targets Russian infrastructure and networks effectively.
25	-0.008621749525803	-0.0768323116525529	-0.0105088297380026	0.0236877320277963	German-aided Ukrainian missiles reportedly spoiled due to poor storage conditions.
25	-0.1482948569585136	-0.082693418662637	0.0131379785726799	0.0218611673523659	Ukrainian media outlets display fake subtitles of Zelensky urging surrender.
25	-0.1076446723650851	-0.022677367250513	-0.0126714266715148	0.0100170830765825	Ukrainian President Zelensky rejects US offer to evacuate Kiev, citing need for ammunition.
25	0.0422431433405296	-0.1542601235351453	0.0099102532343749	0.0081477461029742	German Chancellor Olaf Scholz urges diplomatic resolution to Ukraine crisis.
25	-0.1373711978272527	-0.1392063520268252	0.0470227775178366	-0.0049711223785025	Russian Foreign Minister Lavrov claims Zelensky seeks conflict with NATO and Russia.
25	-0.1700881081498652	-0.1497271118310546	0.0640424193656415	-0.0194721639483531	Taiwanese woman nearly scammed out of 10,000 USD by fake Ukrainian officer.
25	-0.0249631061569618	-0.1048972268895922	0.042665350358006	-0.025815132741682	Ukraine denies destroying a dam to hinder Russian advances.
25	0.0437636785632213	-0.2810454736010595	0.0441207368547679	-0.0263050911091835	Russia establishes diplomatic relations with Donetsk and Luhansk republics simultaneously.
25	0.0056920286512288	-0.0545874028429099	0.0364544159867703	-0.060428727996684	China denies prior knowledge of Russia's Ukraine military actions.
25	-0.0342822399301291	-0.0871829000008975	0.0599738267621464	-0.0968215753459025	Ukrainians accuse US of conducting inhumane biological experiments on patients.
25	0.0598795507340629	-0.0403107655016169	0.0278201171331883	-0.1152999248050856	US President Biden mistakenly refers to Ukrainians as Iranians in his State of the Union address.
25	0.203486356958933	-0.184865779596849	0.0124310158995665	-0.1734441865999596	Western sanctions on Russia may be ineffective and only temporary.
24	-0.1900162024635537	-0.2141278604768871	-0.0298817817516857	0.0677264035727081	China's embassy in Ukraine assists citizens entering neighboring countries safely.
24	-0.0883347736021658	-0.10397554929358	-0.0562800830078147	0.0641171091033456	Russia's invasion of Ukraine has led to devastating consequences for both nations.
24	-0.2439146539148383	-0.1509495623421731	0.0185008199626581	0.0385622955895734	Russian forces clash with Ukrainian troops in Donetsk and Luhansk regions.
24	0.009403312890348	-0.0955073852720792	-0.0355743410854619	0.0376888234889064	Ukrainian female soldiers comprise around 10% of the military forces.
24	-0.0776400954443978	-0.1345516807734351	0.0192570006548944	0.0241058168342236	Ukrainian President Zelensky welcomes foreign volunteers to fight against Russia.
24	0.0234346277106768	-0.0750891135897371	-0.014773415284874	0.0124425335599457	Russia gives Mariupol's Ukrainian forces an ultimatum to surrender.
24	-0.0686565439262856	-0.1327364858066643	0.0281617052368429	0.0090137217506958	Users' comments on Russia-Ukraine topics may display their region.
24	-0.1383817993584901	0.0045969215702587	-0.0399852703274284	0.0088109943790732	American Fox News reporter Pierre Zakrzewski killed in Ukraine attack.
24	-0.1195313588622809	-0.0455767544384149	0.0068998565833162	0.0086158197166822	US authorizes $200 million in military aid to Ukraine, escalating tensions with Russia.
24	-0.2004218925146547	-0.1500140142384653	0.0447409769235111	0.0081800838714222	Ukrainian President Zelensky urges direct talks with Putin, offering a seat.
24	-0.0507696595252432	-0.0170769040078155	-0.0260690880169279	0.0065412488282223	Russian-Ukraine conflict escalates with both sides suffering losses slowly.
24	-0.1574900133240905	-0.2154578775182829	0.0499457531354654	-0.0050833788015531	Ukraine opens air raid shelters for free to the public.
24	0.0545428946739051	-0.1664994583798103	0.0220687923038884	-0.0106892595976042	Russian-Ukraine tensions escalate with reports of artillery fire and casualties.
24	-0.0205673436436362	-0.0879560038481625	0.0349114689208052	-0.0224316855172936	US and Russia engage in intense debate over Ukraine bio-weapon claims.
24	0.0592294337442679	-0.0787951656608487	0.0219416402357429	-0.0470993135828966	US, EU, and G7 to revoke Russia's most-favored trade status temporarily.
24	-0.022862069143953	-0.041069358480654	0.0284371211968235	-0.0474090084323671	Chinese embassy in Ukraine advises citizens to prioritize health safety.
24	0.0940423114300191	-0.0609807493542944	-0.0050678521482889	-0.048657804264972	French President Macron navigates Russia-Ukraine conflict with limited success.
24	0.0879754786407171	-0.1293311271756604	0.022695079989767	-0.0594214374745604	Russia-Ukraine talks yield limited progress in humanitarian aid transportation.
24	0.0220951333264767	-0.034682627116308	0.0220689598008272	-0.0600962397716422	Russia halts rocket engine supplies to US amid Ukraine conflict escalation.
24	0.0096149387693881	-0.095341058973515	0.0555210933725347	-0.075885312818695	Russia's cats face international ban due to Ukraine conflict.
24	0.1087238043342639	-0.2478784011188003	0.0472653203728847	-0.0807272625520926	Russia allows debt repayment in rubles to unfriendly countries, including Ukraine.
24	0.1517525480079345	-0.0798723218715938	0.0046081202419279	-0.1274313835373407	Tensions between Russia and US threaten space station cooperation.
23	-0.17893873798805	-0.1561025089753338	-0.0668812023559426	0.078657509766421	Ukrainian President Zelensky signs law for daily one-minute national mourning.
23	-0.0686565439262856	-0.1327364858066643	-0.0526061504873237	0.0571798793911766	Ukrainians suffer greatly in the ongoing conflict with Russia.
23	-0.1342317410644254	-0.1816573080983155	-0.0106465949631032	0.0540648575443144	Ukraine recalls peacekeepers to fight Russia while continuing negotiations.
23	-0.2287914385314683	-0.1180264117068344	-0.0100816517620524	0.0490911552946075	Ukrainian civilians surrender government-issued weapons to Russians for cash rewards.
23	-0.1165185455065726	-0.1659822663017503	-0.0021179124367371	0.045285222852751	Russian President Putin urges Ukraine to replace its leadership to end conflict.
