Number of Weibos	China-based Domains PMI	US-based Domains PMI	Russian-based Domains PMI	Ukrainian-based Domains PMI	Weibo Cluster Summary
43	-0.1591950404533275	-0.1724668188257893	-0.0503231518485469	0.073877550311243	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	0.1056346612268172	-0.1839869711684579	0.0027877088637022	-0.0245271185755535	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	0.0630241527389004	-0.0550710763931119	-0.0550710763931119	0.0128158060946877	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.0172763013924361	-0.1092886515044778	0.0360337902247596	-0.0153332770598624	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.0180508820233336	-0.1458772672168579	0.0127001724524174	0.02302882207207	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.0266776746148738	-0.0559604361036882	0.010504373463743	-0.0099643117702625	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.0253698029509415	-0.1006873959388924	-0.0093806917564219	0.031135639646092	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.0294936873332889	-0.1781125011511699	0.0380712351141663	3.3393829238083165e-05	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.1189990595380348	-0.2066281710742228	0.0754987644428279	-0.036699368861855	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.1202341217652525	-0.1437957805351364	0.0131193173764284	0.0372107800458487	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.130337793211624	-0.0973549357844921	0.0317380168342254	0.005701712829223	US manipulates Ukraine into war with Russia for its own interests and benefits.
42	-0.1465491072927897	-0.1015552472617187	0.0218433925027775	0.0200390275626881	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	0.1232410903189557	-0.0768323116525529	-0.0768323116525529	-0.0360677365306756	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	0.1198755351700836	-0.0151854442655778	-0.09008810840879	-0.0606961449312709	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	0.0525334271367144	-0.049716163203698	0.0001377752962446	-0.0253017558325615	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	0.0265464077449061	-0.1177697310133653	0.0085619098159488	0.0071141980750426	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	-0.0043477671696263	-0.0974069930100917	0.014996130417999	0.0043527295427526	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	-0.0146498283305312	-0.15507650396542	0.0249944575598605	0.0100739997787225	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	-0.100992388363519	-0.0421394247418513	0.0097449191517284	0.0007943775649353	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	-0.0920106998383562	-0.0285530629976905	-0.0019558217351892	0.0073618663761606	US manipulates Ukraine into war with Russia for its own interests and benefits.
41	-0.1431585985590125	-0.204128533329182	0.0136916749429025	0.0415598086166338	US manipulates Ukraine into war with Russia for its own interests and benefits.
40	0.0154489778985877	-0.097360951591562	-0.0325123164431095	0.0337964121611379	US manipulates Ukraine into war with Russia for its own interests and benefits.
40	0.021139342834631	-0.0928417092136143	0.0290133498952725	-0.0273763567662058	US manipulates Ukraine into war with Russia for its own interests and benefits.
40	-0.0145658296665205	-0.1318855857840211	0.0461479750147564	-0.0229266414498136	US manipulates Ukraine into war with Russia for its own interests and benefits.
40	-0.1364730302488526	-0.1242269340136198	0.0426429221604143	-0.0021433087545882	US manipulates Ukraine into war with Russia for its own interests and benefits.
40	-0.24256891717486	-0.1477073537872351	0.0474701701907224	0.0088928575466309	US manipulates Ukraine into war with Russia for its own interests and benefits.
40	-0.2278750687241786	-0.2810001756843223	-0.1000312129530021	0.0862340637652253	US manipulates Ukraine into war with Russia for its own interests and benefits.
39	0.0215855190456527	-0.0964940371870258	0.0156881359741288	-0.0049553311923237	US manipulates Ukraine into war with Russia for its own interests and benefits.
39	0.0147473692290795	-0.0550710763931119	0.0128158060946877	-0.0133455842886805	US manipulates Ukraine into war with Russia for its own interests and benefits.
39	0.0083859692922146	-0.1654534367944388	0.0500853928293738	-0.0258881550885978	US manipulates Ukraine into war with Russia for its own interests and benefits.
39	-0.0540865172170169	-0.1022217343074089	0.0665044805223018	-0.1022217343074089	US manipulates Ukraine into war with Russia for its own interests and benefits.
39	-0.080202567925119	-0.1768020811727575	0.0143890725080071	0.0327207038249031	US manipulates Ukraine into war with Russia for its own interests and benefits.
39	-0.1092234778094187	-0.1408952542352734	0.0341678445896048	0.0158297552174558	US manipulates Ukraine into war with Russia for its own interests and benefits.
39	-0.1308461882615364	-0.1926341869808652	0.0563502950962793	-0.0080274704925981	US manipulates Ukraine into war with Russia for its own interests and benefits.
39	-0.1601376209463686	-0.1833889399362311	0.0186603168127944	0.0320807355544555	US manipulates Ukraine into war with Russia for its own interests and benefits.
38	0.0170261781578476	-0.1604283552129231	0.0412489790889025	-0.0282911404415349	US manipulates Ukraine into war with Russia for its own interests and benefits.
38	-0.1203254926611217	-0.1561025089753338	-0.0254929996346258	0.0614029107037446	US manipulates Ukraine into war with Russia for its own interests and benefits.
38	-0.1938655658099833	-0.0814423901862475	0.0403959365271957	-0.0108834545847191	US manipulates Ukraine into war with Russia for its own interests and benefits.
38	-0.2131971422087247	-0.0109686886693984	-0.0220531602816337	0.0145483053966603	US manipulates Ukraine into war with Russia for its own interests and benefits.
37	0.1051972529975013	-0.0470268924081448	0.0082071733271598	-0.1026115318817344	US manipulates Ukraine into war with Russia for its own interests and benefits.
37	-0.0269910001282131	0.0001348393366389	-0.0350656881872381	0.0001348393366389	US manipulates Ukraine into war with Russia for its own interests and benefits.
37	-0.0726319718334004	-0.0800220852652885	0.0351962160079028	-0.0139297169413119	US manipulates Ukraine into war with Russia for its own interests and benefits.
37	-0.1057270311844697	0.0545057687427225	-0.0239629051717828	-0.1187539616983371	US manipulates Ukraine into war with Russia for its own interests and benefits.
37	-0.1603702664651825	-0.0297868148025227	0.0031325098366874	0.0031325098366874	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	0.0849663363755614	-0.0552201524759613	-0.0552201524759613	-0.0012398759373635	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	0.0575129469869699	-0.0965570829007648	-0.0274867523056705	0.0173499645903713	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	0.0367928192640357	-0.0345424364541028	-0.0345424364541028	0.008089544574829	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.0396591813665875	-0.0720824202803985	-0.0037154308087167	0.0211594888959756	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.043351644496092	-0.0963996851080203	-0.0029471031334999	0.0288773758665586	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.0363302255773684	-0.0462215546450925	0.0508332130749741	-0.1073978513875133	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.052428757594818	-0.1071041589832025	0.0200246662144727	0.0132167123681335	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.0768272412225627	-0.1940142510740232	0.0686020439484391	-0.0403284793514457	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.1062732370963732	-0.1147791875277984	0.0257124794273486	0.0164841168067815	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.1283375768194934	-0.0844501782831283	-0.0090398896296267	0.0385957377194654	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.1127474439961979	-0.1737937656846825	0.021648477477469	0.0249394165872249	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.1740346352916475	-0.234140773161871	0.0745643412548975	-0.0209039694122857	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.1784321455041202	-0.1933357405999268	0.048980407209018	0.004694715182556	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.199505969756797	-0.1677177783602624	0.0295199474371078	0.027919828393128	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.2075915233621731	-0.1343859578497157	0.0038670997621691	0.0448126050892699	US manipulates Ukraine into war with Russia for its own interests and benefits.
36	-0.2469974834905476	-0.1196143103416934	0.0447037935422901	0.0021231083805559	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	0.0374255476314047	-0.0998764543826835	0.0314834405801292	-0.0360198944630021	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	-0.0018607654942382	-0.0899694921879301	0.0551005908461576	-0.0759999649960361	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	-0.0063542517332522	-0.1387743189554965	0.0202840861565965	0.0105249710333246	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	-0.0743737712447631	-0.0688316645135137	-0.0210545787996228	0.0354254396620476	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	-0.0961495422713742	-0.1139736643362659	0.0618054596471994	-0.036817657930728	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	-0.0833340747141422	-0.1699636595507762	0.0732024195999823	-0.0608476213193188	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	-0.0686565439262856	-0.1327364858066643	-0.0067193404138694	0.0389150488095858	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	-0.1156598871874794	-0.1457663626207881	0.0030055246916519	0.0441016666406248	US manipulates Ukraine into war with Russia for its own interests and benefits.
35	-0.1653829047563505	-0.1577936018529975	0.04552403395446	0.003053717365862	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	0.1127297780051802	-0.1176876661397376	0.0045680633111367	-0.0447641394779853	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	0.0030164706771135	-0.1384005625279042	0.0243347529650481	0.0036099531480191	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.0380300082514874	-0.0974886153248718	-0.0232837959713142	0.0415658415150021	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.0506201372516166	-0.1766904043564965	0.039407859061352	0.0038317454766456	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.0454523801714756	-0.0730995467566764	-0.0473556240582516	0.0457132600283372	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.057894402953271	-0.1787589318132669	0.043507305256779	-0.0021272349498609	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.0599533456475292	-0.0597882995858408	-0.0197935488493993	0.0307145577827489	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.0704873969819648	0.0094375006990317	-0.0297584461297373	-0.0161778111861764	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.1045801162615084	-0.1216755776847517	0.0544093985927993	-0.0258820988855047	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.1086080019639304	-0.0414384638015075	0.0035292145680839	0.0118304679422641	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.1446511041229865	-0.0961865877052423	0.0314189205113206	0.0062629938429818	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.1695699197520823	-0.1443764721856309	0.0779280447437994	-0.071720860075035	US manipulates Ukraine into war with Russia for its own interests and benefits.
34	-0.2432294126388472	-0.0127104773110543	-0.0024065772964406	-0.0003259686661098	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	0.0856227642467098	-0.0703552368318912	0.0229699051114175	-0.0818070791408668	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	0.0120090068778889	-0.0810136314174872	0.0229420194195654	-0.0226260533716258	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	0.0084779821916955	-0.159853803957321	0.0078508160050585	0.0215886535692293	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.0330515608437891	-0.0446081486803299	0.0106428987983263	-0.0125257575898627	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.0507670624373366	-0.1457781491148479	0.0340914233038012	0.0061596343831791	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.1066983007241585	-0.0313642580278628	0.0020703500978647	0.0030552330377349	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.1022262312965111	-0.1984246054292942	-0.0883862592853903	0.0771335112872434	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.1202454724860438	-0.0078992236538481	0.0081207670560311	-0.0269889368264271	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.1149065476968594	-0.1606264141376338	0.0464202776497085	0.0012539843513152	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.1111674033704087	-0.0566760407205553	0.0331355699255826	-0.0169748010348268	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.1982067590018055	-0.165977428238088	0.0700059456802465	-0.026092203655755	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.1932914746463135	-0.1595053641227624	0.0366051589953954	0.0197424868782553	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.1901598410466073	-0.1487587956224144	0.0283576239576697	0.0252535883972643	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.2140051377798477	-0.1022890818484733	-0.0483940582091017	0.0650564138260059	US manipulates Ukraine into war with Russia for its own interests and benefits.
33	-0.2364330336277949	-0.0618340376941322	-0.0057099681134989	0.0319353485114088	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	0.0848366976070978	-0.0685243632181295	-0.0224285553088641	-0.0144318807397732	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	0.0878941693246145	-0.0517219091163679	-0.0324606397936394	-0.019257887916612	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	0.0591610134347376	-0.0337589276844584	-0.0225979795279775	-0.0237221085999794	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.042177490580476	-0.0720193721481645	0.0296005785039543	-0.0151007413441728	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.0434033781973203	-0.0570867108067807	-0.0261193058152463	0.0323805995483358	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.0557874813247899	0.0513629572763797	-0.045375403173452	-0.0905280097542867	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.0631934331740917	-0.1276492576756491	0.0149324337752007	0.0218456722385168	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.1048727018743086	0.0001189166249447	-0.0157365739727013	-0.0123985065468197	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.0998613820151318	-0.0271363302071114	0.0549868823014038	-0.1149525393378086	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.1203831593322248	-0.0443868792209216	0.0327294548593841	-0.025386652596227	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.1348453009931829	-0.0644389932661079	0.0615778689507632	-0.0679773863894717	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.1447584099454564	-0.1569569712708315	0.0269593774819681	0.0301334339629756	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.1383958843673102	-0.1838777411580644	-0.0541242239527722	0.0748379100822512	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.1379623009517908	-0.0987512696177943	-0.0214899726118836	0.0473859105639748	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.226476025393492	-0.0934533584451646	-0.0128374329507062	0.0456595227171193	US manipulates Ukraine into war with Russia for its own interests and benefits.
32	-0.2308075783189372	-0.2837309175604479	0.0442089787098141	0.0139681872919481	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	0.086118418913703	-0.0345424364541028	-0.0345424364541028	-0.0345424364541028	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	0.0059984760848408	0.0040835663954113	-0.0218522671489748	-0.0218522671489748	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.0279500219122367	-0.1021426754669887	0.0287926136207016	-0.0038441034771266	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.0471112454271745	-0.1596670867289205	-0.0106968847635556	0.0473419711578965	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.049137136200944	-0.0917061145986435	0.0088632020390643	0.0189267815242048	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.0550269607181654	-0.0427426017359357	-0.0081575806447622	0.0133406373407433	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.0911608520969338	-0.0559424680459451	0.0143467133762108	0.0038386001316333	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.0839584830488133	-0.0247224771011372	-0.0034840216993098	0.0035676998560577	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.1377938742492852	-0.1926128215311838	0.0141848777145508	0.0422001471639465	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.1585102202212762	0.0223965831787981	-0.0122969331248521	-0.0412760804676339	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.1395858746786689	-0.0837953256327795	0.0046045650543301	0.0287326416379851	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.1609745806602434	-0.1174708760675472	-0.0133973105735777	0.0504926981097201	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.1873618440764707	-0.071398253955333	0.0054628455623296	0.0258083802197102	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.2801736243763634	-0.2866562078984737	-0.004536419203797	0.0713878587337913	US manipulates Ukraine into war with Russia for its own interests and benefits.
31	-0.2396666806955151	-0.2148870616722969	-0.0249572681912086	0.0657157415502005	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	0.0556687370467293	-0.1308638547787574	0.042879825233904	-0.0534666062241428	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	0.0455459587200615	-0.0521685133145817	-0.0146428196500764	-0.0078737868440981	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	0.0001398456810387	-0.1532651257456734	-0.075031522820861	0.0568082931469699	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.0029683815962505	-0.0420809343115481	-0.017831079617761	0.0044196390815941	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.0487878006735552	-0.1819221818683971	0.0383151869909692	0.0105803180961318	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.0351875692542801	-0.1015703028038238	0.019463097800576	0.0086983193735258	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.0623339851245163	-0.1496890385925114	0.0264201762098275	0.0181975574414794	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.0699308870679902	-0.0189745427991155	0.0027934005556483	-0.0151001318394903	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.0923108365541295	-0.0692515306789534	0.0397476690589947	-0.0233506530557771	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.0886545547990245	-0.0558794231458958	0.033901451780618	-0.0215465588253173	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.1240104722468041	-0.156240863700997	0.040225934371653	0.0075260048686887	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.1152511566303248	-0.1170152308289258	0.0454521686390633	-0.0128514161931993	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.131827418235899	-0.1976166637051934	-0.013816822797369	0.0591088762864458	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.1166961882941085	-0.1184573812873896	-0.0172008365055398	0.048031232677392	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.1392648200467099	0.0095610355393228	-0.0086206873483451	-0.0239391760290082	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.146674230875095	-0.1632405330923923	-0.0796309859815098	0.0761461268178688	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.1415047513988528	-0.0928762962666838	0.016213004115439	0.0208716972468544	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.2105540122202303	-0.1717226870921209	-0.0075148730981727	0.0557498711436241	US manipulates Ukraine into war with Russia for its own interests and benefits.
30	-0.3343994977787207	-0.288937870781719	0.0301019680154998	0.0460805400794685	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	0.2004492752909221	-0.1756515047950967	-0.0010971986100607	-0.1357714459638035	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	0.1365080956384153	-0.1077111900673593	-0.0188296448607587	-0.0419752767280122	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	0.0900344062074112	-0.0338008443790517	0.0012735595694257	-0.0882221728410244	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	0.0052855295079682	-0.0891511746069606	-0.0371168112575324	0.0379682470812549	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	-0.0626750270878717	-0.1485612688600231	-0.024595022180923	0.0570719866791087	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	-0.0705362485168026	-0.1737937656846825	0.0030981953567889	0.0370387402620507	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	-0.0884056556784012	-0.1774431829352465	0.012473484268848	0.0330682810153834	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	-0.1038178814984799	-0.1259857919323607	0.0500078860972348	-0.0146623720508921	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	-0.1500919267876501	-0.1751066304073893	-0.0254929996346258	0.0646328298509962	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	-0.2021873481221186	-0.0738045466316841	-0.0348465915406612	0.0520276717908576	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	-0.2372963302354837	-0.2799980317582632	-0.2104435970703932	0.1035657657342246	US manipulates Ukraine into war with Russia for its own interests and benefits.
29	-0.2575698608322809	-0.0130008070341257	-0.0197360306043367	0.0129600740432684	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	0.1741822214081302	-0.13494072358737	-0.0466520925995677	-0.0958085860569106	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	0.1722830244905082	-0.0763968501099458	-0.0448382273056726	-0.0906426988249017	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	0.140173789761748	-0.0828107792007736	-0.0123970058473661	-0.0779501669179072	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	0.1075067145942867	-0.0062512771672395	-0.0570856994959634	-0.0682063492768933	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	0.1068842804441258	-0.1259486977519463	0.0225380492850326	-0.0636014549450909	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	0.0466984902605584	-0.1164103161154599	0.0055033357273943	0.001019767006078	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	0.022723452269101	-0.1420378391631714	-0.0025917070986705	0.0238445225126831	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	0.0122990123268856	-0.08775891804076	-0.0147954519370105	0.0202396654074094	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.0179711216760978	-0.1318857247972266	0.0134650805382778	0.0173460305011891	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.0448785586387492	-0.0911713636813108	0.0100820963187124	0.0154177025493749	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.0597556024423	-0.0493872817993326	0.005012214554269	0.0081248396577803	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.0717518688019884	-0.1048147724710939	0.0366957234051087	-0.0047721322846511	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.0905052942005767	-0.0622621768850255	0.033489452948686	-0.0180576990449386	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.0948304746586246	-0.1638908714094007	0.028080035984953	0.0190291845506236	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.1032348864062277	-0.1357614033542869	-0.0373223651293171	0.0609741322368285	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.1163007042946542	-0.0292761368299392	0.0214552638103018	-0.0195735355064181	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.1455999866517306	0.0355096218327688	-0.0391965490740729	-0.0335669923329359	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.1260167068339576	-0.0351613605164072	-0.0862623128769868	0.0502152505814875	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.165899704232022	-0.177222356528426	0.0036263997929193	0.0484393818373494	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.1764832287559687	-0.1178987422684132	0.0579272656581454	-0.0224633426921074	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.1669849536531058	-0.0195124613379576	-0.0174452509763954	0.0161574309924326	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.1674874559936333	-0.1836496942650076	0.0686938091245235	-0.0410122636592616	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.2011067359372844	-0.1307810566366454	0.0143659967805159	0.0367580503825377	US manipulates Ukraine into war with Russia for its own interests and benefits.
28	-0.2205604877933889	-0.1687253636205313	-0.1555583947444496	0.0883307557167252	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	0.1027228581949483	-0.0510274222671846	0.014028733085373	-0.1241119188314395	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	0.0680138795060893	-0.1616407382269181	0.0390743203877355	-0.0495538376797668	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	0.0253156367303906	0.0214846222386269	-0.0298301273205883	-0.0692429635775326	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	0.0155431728521073	-0.0678658453990693	0.0131114919445126	-0.0114695455953773	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	0.0151478690077523	-0.07754939806237	-0.0215820591772875	0.0238987296577753	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	-0.0031217037403906	-0.0629361148773144	0.0421150872554112	-0.0612965617705896	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	-0.052795848122606	-0.1156282245109528	0.0393581469527377	-0.0080094930091751	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	-0.0481143988646592	-0.1048695611203764	0.0324207259702773	-0.0032950246242503	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	-0.1082657768085578	-0.3184153079278283	0.1309328210395543	-0.2720338599134904	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	-0.1266702081976352	-0.0811671762885031	0.0149893505208505	0.0179515739779984	US manipulates Ukraine into war with Russia for its own interests and benefits.
27	-0.1710302807211704	-0.155692734600406	0.0379870510166288	0.021639461284356	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	0.1936844765509551	-0.1684497158747099	-0.1302457209026747	-0.0815140437613716	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	0.1196597875046586	-0.1363691710742754	0.00319623909864	-0.0432559717975345	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	0.0159960105164735	-0.1087917972209787	0.0617589704052506	-0.0882616101265702	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.0188752786956024	-0.1212030499922489	0.0242794717489341	0.0052082511283409	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.0376950737077775	-0.1261356000753058	0.0610929160187829	-0.0444069598667436	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.0277618724304397	-0.1066094090347363	-0.041166846084904	0.0495514370917823	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.0449216506094466	-0.0761412957724974	-0.0383161778816931	0.0442827219301672	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.0448565742052325	-0.1081879002302741	0.03767618912442	-0.0102543348290779	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.0525692543379277	-0.060193226127894	0.0424789250873369	-0.0453295505249306	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.0631488597907975	-0.1073978513875133	0.0023258758900916	0.0297685514797242	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.1276221814218997	-0.2323964414340365	-0.0895732524976627	0.0962228262996558	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.1143980470598817	-0.0558716947930167	0.0139920708452066	0.0079517880344711	US manipulates Ukraine into war with Russia for its own interests and benefits.
26	-0.1991130235854728	-0.1228522111270381	0.0352621710309814	0.0165630842324433	US manipulates Ukraine into war with Russia for its own interests and benefits.
